"Time","PREM_INC","DEATH_OUTGO","DISAB_OUTGO","INIT_EXP","REN_EXP","INIT_COMM","REN_COMM","PHIBEN_OUTGO","PHIBEN_OUTGO_BLL","CR_BEN_OUTGO","RETR_OUTGO","DTH_OUTGO","DREADDIS_OUTGO","TEMPDIS_OUTGO","RIDERC_OUTGO","RISK_ADJ","COVERAGE_UNITS"
"m0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
